Order Line ID,Order ID,Order Priority,Customer ID,Customer Name,Customer Segment,City,Product Category,Product Sub Category,Product Container,Product Name,Profit,Quantity Ordered,Sales,Discount,Gross Unit Price,Shipping Cost,Ship Mode,Ship Date,Order Date,No data,No data 2,No data 3,City_1,State,Postal_Code,Country,Latitude,Longitude,Continent,Region
"7974","86295","Low","2899","Benjamin Harvey","Home Office","Dnipropetrovsk","Office Supplies","Storage & Organization","Small Box","Decoflex Hanging Personal Folder File, Blue",-297.64,19,306.04,5.4,16.27,10.68,"Express Air",'2014-05-21','2014-05-19',"","","","Dnipropetrovsk","Dnipropetrovs'k","UK101690","Ukraine","48.479","35.000","Europe","Eastern Europe"
"7961","90024","Critical","2894","James Li","Corporate","Dnipropetrovsk","Furniture","Office Furnishings","Wrap Bag","Master Caster Door Stop, Gray",-35.35,7,34.14,2.18,5.36,3.63,"Regular Air",'2015-05-30','2015-05-29',"","","","Dnipropetrovsk","Dnipropetrovs'k","UK101690","Ukraine","48.479","35.000","Europe","Eastern Europe"
"7426","88701","Critical","2713","Lynda Banks","Corporate","Donetsk","Furniture","Tables","Jumbo Box","Bretford CR4500 Series Slim Rectangular Table",-172.82,2,712.93,21.22,367.49,40.19,"Delivery Truck",'2012-06-22','2012-06-21',"","","","Donetsk","Donets'k","UK101688","Ukraine","48.000","37.829","Europe","Eastern Europe"
"6836","8419","Critical","2498","Arlene Long","Small Business","Donetsk","Office Supplies","Paper","Small Box","Xerox 214",-83.7,47,289.33,22.73,6.84,7.03,"Regular Air",'2014-09-30','2014-09-29',"","","","Donetsk","Donets'k","UK101688","Ukraine","48.000","37.829","Europe","Eastern Europe"
"6826","89725","Medium","2497","Elisabeth Gorman","Small Business","Donetsk","Office Supplies","Scissors, Rulers and Trimmers","Wrap Bag","Serrated Blade or Curved Handle Hand Letter Openers",-25.24,19,59.75,1.51,3.31,1.92,"Regular Air",'2013-09-01','2013-09-01',"","","","Donetsk","Donets'k","UK101688","Ukraine","48.000","37.829","Europe","Eastern Europe"
"7968","86932","Critical","2896","Anna Ellis","Corporate","Donetsk","Furniture","Tables","Jumbo Box","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",-267.91,3,657.92,35.659999999999,230.85,69.64,"Delivery Truck",'2015-06-01','2015-05-31',"","","","Donetsk","Donets'k","UK101688","Ukraine","48.000","37.829","Europe","Eastern Europe"
"6840","88321","Medium","2499","Geoffrey Koch","Small Business","Donetsk","Office Supplies","Paper","Small Box","Xerox 1982",-40.94,3,71.58,2.299999999999,24.1,16.87,"Regular Air",'2013-10-01','2013-09-30',"","","","Donetsk","Donets'k","UK101688","Ukraine","48.000","37.829","Europe","Eastern Europe"
"7415","89240","Medium","2709","Stanley Steele","Consumer","Donetsk","Furniture","Office Furnishings","Medium Box","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection",-979.8,15,1440.15,25.54,96.01,56.2,"Regular Air",'2012-05-30','2012-05-28',"","","","Donetsk","Donets'k","UK101688","Ukraine","48.000","37.829","Europe","Eastern Europe"
"7414","89240","Medium","2709","Stanley Steele","Consumer","Donetsk","Office Supplies","Appliances","Small Box","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection",-40.35,1,59.84,2.95,64.34,4.5,"Regular Air",'2012-05-30','2012-05-28',"","","","Donetsk","Donets'k","UK101688","Ukraine","48.000","37.829","Europe","Eastern Europe"
"2469","8257","Low","949","Ernest Oh","Consumer","Dortmund","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 320",-5.98,5,21.92,1.03,4.519999999999,1.6,"Regular Air",'2015-03-29','2015-03-22',"","","","Dortmund","Nordrhein-Westfalen","DE101485","Germany","51.529","7.4500","Europe","Western Europe"
"4119","88501","Critical","1547","Jean Bryan","Corporate","Dortmund","Office Supplies","Appliances","Jumbo Drum","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",-183.34,12,819.15,42.42,72.62,60.0,"Delivery Truck",'2015-12-04','2015-12-03',"","","","Dortmund","Nordrhein-Westfalen","DE101485","Germany","51.529","7.4500","Europe","Western Europe"
"1902","4771","Critical","699","Jenny Gold","Consumer","Dortmund","Furniture","Tables","Jumbo Box","Hon iLevel™ Computer Training Table",-122.18,8,257.43,13.35,33.52,45.51,"Delivery Truck",'2015-12-15','2015-12-13',"","","","Dortmund","Nordrhein-Westfalen","DE101485","Germany","51.529","7.4500","Europe","Western Europe"
"4134","87486","Critical","1552","Gary Koch","Small Business","Duisburg","Furniture","Tables","Jumbo Box","Bretford CR4500 Series Slim Rectangular Table",-325.68,2,727.63,17.8,367.49,40.19,"Delivery Truck",'2012-07-04','2012-07-01',"","","","Duisburg","Nordrhein-Westfalen","DE101478","Germany","51.429","6.7500","Europe","Western Europe"
"4107","88490","High","1545","Willie Boone","Corporate","Duisburg","Office Supplies","Storage & Organization","Large Box","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",-179.5,1,280.19,12.5,294.94,35.0,"Regular Air",'2013-06-18','2013-06-17',"","","","Duisburg","Nordrhein-Westfalen","DE101478","Germany","51.429","6.7500","Europe","Western Europe"
"7927","87642","Low","2885","Gary Frazier","Consumer","Duisburg","Furniture","Tables","Jumbo Box","Global Adaptabilities™ Conference Tables",-656.07,4,1138.68,50.1,296.529999999999,35.67,"Delivery Truck",'2015-02-11','2015-02-09',"","","","Duisburg","Nordrhein-Westfalen","DE101478","Germany","51.429","6.7500","Europe","Western Europe"
"119","87714","High","48","Geoffrey Hewitt","Corporate","Edinburgh","Technology","Telephones and Communication","Wrap Bag","Accessory37",-82.38,12,263.26,4.87,22.16,2.5,"Regular Air",'2014-10-11','2014-10-10',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"65","87662","High","24","Edna Thomas","Corporate","Edinburgh","Office Supplies","Pens & Art Supplies","Small Pack","Boston 1730 StandUp Electric Pencil Sharpener",-22.62,5,106.03,5.34,22.56,8.99,"Regular Air",'2014-12-20','2014-12-19',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"302","88205","Medium","109","Tom McFarland","Consumer","Edinburgh","Office Supplies","Binders and Binder Accessories","Small Box","Avery Durable Binders",-2.62,4,11.07,0.45,3.04,1.49,"Regular Air",'2012-06-23','2012-06-22',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"394","89530","Medium","151","Geoffrey Zhu","Small Business","Edinburgh","Furniture","Office Furnishings","Small Pack","Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",-48.35,7,228.48,2.529999999999,32.64,3.92,"Regular Air",'2014-10-06','2014-10-04',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"519","30660","Critical","198","Leroy Blanchard","Small Business","Edinburgh","Furniture","Tables","Large Box","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",-625.24,34,2509.33,105.32,75.31,69.0,"Regular Air",'2015-09-08','2015-09-05',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"614","86623","High","238","Tamara Fischer","Corporate","Edinburgh","Office Supplies","Paper","Small Box","Xerox 1923",-11.33,5,33.14,1.23,7.05,5.66,"Regular Air",'2014-08-26','2014-08-25',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"952","87354","Critical","367","Richard Keller","Small Business","Edinburgh","Furniture","Bookcases","Jumbo Box","Hon Metal Bookcases, Putty",-862.57,12,827.01,41.24,74.91,46.74,"Delivery Truck",'2015-04-12','2015-04-09',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"263","87309","Critical","95","Kristin Hunt","Corporate","Edinburgh","Technology","Telephones and Communication","Small Box","Accessory27",-256.23,8,276.57,18.03,37.99,5.0,"Regular Air",'2014-10-10','2014-10-08',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"517","28868","High","198","Leroy Blanchard","Small Business","Edinburgh","Office Supplies","Paper","Small Box","Xerox 227",-137.479999999999,30,194.94,10.83,6.84,8.73,"Regular Air",'2015-04-06','2015-04-05',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"607","86624","High","236","Shawn McIntyre","Consumer","Edinburgh","Technology","Telephones and Communication","Small Box","Talkabout T8367",-165.4,4,272.99,10.38,69.64,8.99,"Regular Air",'2014-09-04','2014-09-03',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"401","89532","Low","152","Kent Kerr","Home Office","Edinburgh","Technology","Computer Peripherals","Small Box","Fellowes Mobile Numeric Keypad, Graphite",-144.46,6,259.98,12.95,45.61,4.0,"Express Air",'2015-03-25','2015-03-21',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"934","91133","Critical","357","Barbara McNamara","Corporate","Edinburgh","Office Supplies","Storage & Organization","Large Box","Carina Double Wide Media Storage Towers in Natural & Black",-890.49,11,902.46,39.09,85.46,35.0,"Regular Air",'2013-07-04','2013-07-03',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"834","89831","Critical","310","Florence Clayton","Consumer","Edinburgh","Office Supplies","Binders and Binder Accessories","Small Box","GBC VeloBinder Strips",-54.2,9,66.34,3.84,8.1,6.16,"Regular Air",'2014-05-15','2014-05-14',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"715","88949","Low","271","Sam Rouse","Small Business","Edinburgh","Technology","Computer Peripherals","Small Pack","Maxell Pro 80 Minute CD-R, 10/Pack",-13.89,1,18.44,0.289999999999,18.44,1.99,"Regular Air",'2014-07-27','2014-07-23',"","","","Edinburgh","EN","GB101432","United Kingdom","55.948","-3.219","Europe","Northern Europe"
"7666","87566","Not Specified","2795","Harry Burns","Consumer","El Paso","Office Supplies","Storage & Organization","Medium Box","Eldon Simplefile Box Office",-26.98,9,118.17,3.03,13.13,6.27,"Regular Air",'2015-10-02','2015-10-01',"","","","El Paso","Colorado","US10909","United States","31.779","-106.5","America","Northern America"
"6395","91308","Medium","2356","Emma Bloom","Consumer","El Paso","Furniture","Bookcases","Jumbo Box","Bush Mission Pointe Library",-132.389999999999,4,605.49,24.41,159.34,66.27,"Delivery Truck",'2015-08-09','2015-08-09',"","","","El Paso","Colorado","US10909","United States","31.779","-106.5","America","Northern America"
"9146","87798","Low","3304","Ronald Perry","Home Office","El Paso","Technology","Telephones and Communication","Small Box","Accessory27",-153.24,11,397.0,18.37,37.99,5.0,"Regular Air",'2013-06-02','2013-05-31',"","","","El Paso","Colorado","US10909","United States","31.779","-106.5","America","Northern America"
"7609","87173","Medium","2779","Jacob Burgess","Corporate","El Paso","Technology","Office Machines","Medium Box","210 Trimline Phone, White",-105.36,17,284.089999999999,9.06,16.88,11.28,"Regular Air",'2015-09-22','2015-09-22',"","","","El Paso","Colorado","US10909","United States","31.779","-106.5","America","Northern America"
"9265","88587","Low","3355","Glenda Simon","Corporate","El Paso","Technology","Computer Peripherals","Small Pack","Imation 3.5 IBM Formatted Diskettes, 10/Box",-40.409999999999,6,48.47,2.71,8.779999999999,2.38,"Express Air",'2012-03-04','2012-02-29',"","","","El Paso","Colorado","US10909","United States","31.779","-106.5","America","Northern America"
"8731","86899","High","3155","Julian Keith Mayer","Corporate","El Paso","Office Supplies","Storage & Organization","Large Box","Fellowes Neat Ideas Storage Cubes",-322.14,10,308.52,22.91,34.28,35.0,"Regular Air",'2012-01-27','2012-01-26',"","","","El Paso","Colorado","US10909","United States","31.779","-106.5","America","Northern America"
"8141","88625","Medium","2966","Ross McGee Stern","Small Business","El Paso","Office Supplies","Paper","Small Box","Xerox 227",-97.73,21,139.33,3.1,6.84,8.73,"Regular Air",'2014-12-21','2014-12-20',"","","","El Paso","Colorado","US10909","United States","31.779","-106.5","America","Northern America"
"6468","86658","Critical","2381","Alice Brady","Small Business","El Paso","Furniture","Office Furnishings","Small Pack","Ultra Door Pull Handle",-130.139999999999,18,185.81,10.62,11.1,7.94,"Regular Air",'2014-06-21','2014-06-19',"","","","El Paso","Colorado","US10909","United States","31.779","-106.5","America","Northern America"
"8727","86907","Low","3154","Faye Manning","Corporate","El Paso","Technology","Telephones and Communication","Small Box","SC-3160",-321.31,5,341.24,12.16,69.64,8.99,"Regular Air",'2014-06-06','2014-06-02',"","","","El Paso","Colorado","US10909","United States","31.779","-106.5","America","Northern America"
"6457","91324","Medium","2378","Edith Norton","Corporate","El Paso","Furniture","Office Furnishings","Medium Box","Eldon Cleatmat Chair Mats for Medium Pile Carpets",-49.4,1,54.48,3.13,58.58,52.2,"Regular Air",'2013-08-29','2013-08-27',"","","","El Paso","Colorado","US10909","United States","31.779","-106.5","America","Northern America"
"4135","87490","Medium","1552","Gary Koch","Small Business","Essen","Technology","Computer Peripherals","Small Box","Fellowes Basic 104-Key Keyboard, Platinum",-75.97,4,83.13,3.91,22.11,5.99,"Regular Air",'2013-06-01','2013-05-30',"","","","Essen","Nordrhein-Westfalen","DE101486","Germany","51.449","7.0166","Europe","Western Europe"
"7919","87636","Critical","2884","Stuart C Robinson","Consumer","Frankfurt","Office Supplies","Paper","Small Box","Xerox 21",-55.44,11,72.98,2.94,6.84,6.6,"Regular Air",'2013-06-27','2013-06-25',"","","","Frankfurt","Hessen","DE101489","Germany","50.099","8.6750","Europe","Western Europe"
"435","89966","Not Specified","164","Robin Kramer Vaughn","Home Office","Glasgow","Furniture","Bookcases","Jumbo Box","Bush Mission Pointe Library",-502.35,8,1236.48,42.39,159.34,66.27,"Delivery Truck",'2015-03-09','2015-03-08',"","","","Glasgow","EN","GB101496","United Kingdom","55.874","-4.250","Europe","Northern Europe"
"340","90672","High","122","Miriam Proctor","Home Office","Glasgow","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Hanging View Binder, White, 1""",-46.78,23,155.04,10.1,7.49,6.05,"Regular Air",'2015-08-31','2015-08-30',"","","","Glasgow","EN","GB101496","United Kingdom","55.874","-4.250","Europe","Northern Europe"
"329","86524","Low","119","Judy Kennedy","Corporate","Glasgow","Office Supplies","Paper","Small Box","Xerox 1994",-25.22,13,85.36,3.02,6.84,5.74,"Regular Air",'2015-01-01','2014-12-30',"","","","Glasgow","EN","GB101496","United Kingdom","55.874","-4.250","Europe","Northern Europe"
"568","88051","Low","217","Billy Odom","Home Office","Glasgow","Technology","Telephones and Communication","Small Pack","Accessory6",-124.76,9,531.72,7.97,59.08,5.0,"Regular Air",'2013-09-20','2013-09-13',"","","","Glasgow","EN","GB101496","United Kingdom","55.874","-4.250","Europe","Northern Europe"
"752","89764","Critical","287","Bruce Norton","Small Business","Glasgow","Furniture","Chairs & Chairmats","Jumbo Drum","Hon Comfortask Task/Swivel Chairs",-134.93,6,663.95,34.729999999999,120.28,30.0,"Delivery Truck",'2013-01-24','2013-01-22',"","","","Glasgow","EN","GB101496","United Kingdom","55.874","-4.250","Europe","Northern Europe"
"625","90485","High","241","Amy Ellis Holder","Small Business","Glasgow","Technology","Copiers and Fax","Large Box","Sharp AL-1530CS Digital Copier",-499.58,3,1488.0,83.45,527.66,24.49,"Regular Air",'2015-04-10','2015-04-09',"","","","Glasgow","EN","GB101496","United Kingdom","55.874","-4.250","Europe","Northern Europe"
"210","89927","Critical","81","Dale Hahn","Small Business","Glasgow","Office Supplies","Pens & Art Supplies","Wrap Bag","Lumber Crayons",-25.15,13,122.91,6.9,10.39,4.82,"Regular Air",'2015-01-05','2015-01-04',"","","","Glasgow","EN","GB101496","United Kingdom","55.874","-4.250","Europe","Northern Europe"
"687","86300","Medium","263","Carlos Hess","Home Office","Glasgow","Office Supplies","Storage & Organization","Large Box","Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers",-598.0,8,1313.38,78.349999999999,176.53,35.0,"Regular Air",'2013-07-25','2013-07-25',"","","","Glasgow","EN","GB101496","United Kingdom","55.874","-4.250","Europe","Northern Europe"
"718","5509","Low","272","Eleanor Swain","Home Office","Glasgow","Office Supplies","Envelopes","Small Box","Staples Brown Kraft Recycled Clasp Envelopes",-28.89,11,63.49,2.71,5.89,5.3,"Regular Air",'2012-04-12','2012-04-07',"","","","Glasgow","EN","GB101496","United Kingdom","55.874","-4.250","Europe","Northern Europe"
